molecule_chembl_id,IC50,Units,SmilesValue,standard type,standard relation,document chembl id,assay description,assay type,activity id,pIC50
CHEMBL4740244,9334,nM,Cc1c(COc2ccc3nc(CN)c(NC(C)c4ccccc4)n3c2)cccc1-c1ccccc1.Cl,IC50,=,CHEMBL4732269,Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay,B,22935925,5.029932203
CHEMBL4740552,65660,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCCCC2C(=O)NCCN)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915374,4.182699122
CHEMBL4740740,436,nM,Cc1cc(NCc2cccc(-c3ccccc3)c2C)cc(OCc2cncc(C#N)c2)c1CN[C@H](CO)C(=O)O,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435518,6.360513511
CHEMBL4740780,6350,nM,CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,IC50,=,CHEMBL4665770,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay,B,22402592,5.197226275
CHEMBL4741032,1064,nM,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cccc(C#N)c1,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456977,5.973058372
CHEMBL4741158,114.8,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2.Cl.Cl,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777364,6.940058112
CHEMBL4741313,131,nM,Cc1c(CNc2cc(OCc3cncc(C#N)c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435509,6.882728704
CHEMBL4741575,90550,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCO)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915371,4.043111545
CHEMBL4742211,17.3,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCN)cc2Cl)cccc1-c1ccc2c(c1)OCCO2.Cl.Cl,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777368,7.761953897
CHEMBL4743124,2632,nM,COc1cc(NCc2cccc(-c3ccccc3)c2C)ncc1CN[C@H](CO)C(=O)O,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435515,5.579714115
CHEMBL4743978,347,nM,CCOc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1CN[C@H](CO)C(=O)O,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435512,6.459670525
CHEMBL4744373,7286,nM,Cc1c(-c2ccccc2)cccc1N1Cc2cc(CNCCO)ccc2C1=O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22457002,5.137510833
CHEMBL4745173,24,nM,Cc1cc(CN2C[C@H](O)C[C@H]2C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435504,7.619788758
CHEMBL4745408,175,nM,COc1cc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435526,6.756961951
CHEMBL4745438,165,nM,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435523,6.782516056
CHEMBL4745602,58570,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN[C@H](C(=O)O)[C@H](C)O)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915387,4.232324776
CHEMBL4747512,277.6,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN[C@H](CO)C(=O)O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456979,6.556580538
CHEMBL4747831,1330,nM,N#Cc1cccc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CCCC[C@H]2C(=O)O)c1,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456976,5.876148359
CHEMBL4748283,89990,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC[C@H](O)C2)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915382,4.045805748
CHEMBL4748777,124.7,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777363,6.904133547
CHEMBL4748878,10152,nM,Cc1c(COc2ccc3nc(CN)c(NCc4ccccc4)n3c2)cccc1-c1ccccc1.Cl,IC50,=,CHEMBL4732269,Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay,B,22935924,4.993448391
CHEMBL4748886,9.1,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCN)cc2Cl)cccc1-c1ccccc1.Cl.Cl,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777375,8.040958608
CHEMBL4749192,619.9,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCC[C@H]1CO,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456982,6.207678364
CHEMBL4749782,132.8,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456992,6.876801925
CHEMBL4749820,744.9,nM,CC(=O)NCCNCc1cccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)c1,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456999,6.127902026
CHEMBL4751077,7258,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc(OC)c1CNCCNC(C)=O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456985,5.139183036
CHEMBL4751960,589,nM,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1Cl,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456989,6.229884705
CHEMBL4752793,22550,nM,Cc1c(CN(C)c2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435496,4.646853454
CHEMBL4753463,2933,nM,N#Cc1cncc(COc2cc(NCc3cccc(-c4ccccc4)c3C(F)(F)F)ccc2CN[C@H](CO)C(=O)O)c1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435498,5.532687937
CHEMBL4753506,622.5,nM,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456997,6.205860644
CHEMBL4754010,610,nM,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C(F)(F)F,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435499,6.214670165
CHEMBL4754315,435,nM,Cc1c(CNc2ccc(CN[C@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435511,6.361510743
CHEMBL4754792,3673,nM,Cc1c(CNc2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435529,5.434979072
CHEMBL4755272,9378,nM,Cc1c(-c2ccccc2)cccc1N1Cc2ccc(CNCCO)cc2C1=O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22457004,5.027889772
CHEMBL4755733,4766,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc(OC)c1CNCCO,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456986,5.321845962
CHEMBL4757507,38570,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC[C@H](C(=O)O)C2)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915386,4.413750361
CHEMBL4758862,31,nM,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1Br,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435501,7.508638306
CHEMBL4758875,4536,nM,COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CN[C@H](CO)C(=O)O,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435516,5.343326954
CHEMBL4758897,637,nM,N#Cc1cccc(COc2cc(NCc3cccc(-c4ccccc4)c3Br)ccc2CN[C@H](CO)C(=O)O)c1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435502,6.195860568
CHEMBL4759061,50750,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN[C@H](C(=O)O)[C@@H](C)O)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915376,4.294563953
CHEMBL4759576,48760,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(C=O)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915373,4.311936303
CHEMBL4760885,206,nM,N#Cc1cncc(COc2cc(NCc3cccc(-c4ccccc4)c3Br)ccc2CN[C@H](CO)C(=O)O)c1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435500,6.68613278
CHEMBL4761045,22948,nM,Cc1c(COc2ccc3nc(CN)c(NCc4ccccc4)n3c2)cccc1-c1ccc2c(c1)OCCO2.Cl,IC50,=,CHEMBL4732269,Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay,B,22935928,4.639255159
CHEMBL4761107,52010,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2C[C@H](O)[C@@H](F)C2)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915380,4.283913146
CHEMBL4761815,39.9,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777365,7.399027104
CHEMBL4762340,17,nM,Cc1cc(CNC[C@@H](O)CC(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435508,7.769551079
CHEMBL4762955,415.9,nM,COc1cc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)ccc1CNCCNC(C)=O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456973,6.38101108
CHEMBL4763429,5020,nM,CCCC[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,IC50,=,CHEMBL4665770,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay,B,22402595,5.299296283
CHEMBL4763554,4942,nM,CC(=O)NCCNCc1ccc(NCc2cccc(-c3ccccc3)c2C)cc1OCc1cccc(C#N)c1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435530,5.306097259
CHEMBL4764164,191.6,nM,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3ccccc3)cccc21,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456998,6.717604495
CHEMBL4764802,601.5,nM,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456993,6.220764368
CHEMBL4765019,23,nM,Cc1cc(CN[C@@H](CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435505,7.638272164
CHEMBL4775994,197.4,nM,Cc1c(COc2ccc(CN3CCCCC3C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Br)cccc1-c1ccccc1,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967403,6.704652852
CHEMBL4776320,92,nM,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccnc2)cc1NCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435521,7.036212173
CHEMBL4776469,120.8,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967405,6.917933066
CHEMBL4776498,27500,nM,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,IC50,=,CHEMBL4665770,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay,B,22402590,4.560667306
CHEMBL4777285,1887,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCC[C@H]1C(=O)O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456981,5.7242281
CHEMBL4778829,52.8,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967413,7.277366077
CHEMBL4779400,1834,nM,Cc1cc2nc(CN)c(NCc3ccccc3)n2cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C.Cl,IC50,=,CHEMBL4732269,Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay,B,22935927,5.736600669
CHEMBL4779827,3281,nM,N#Cc1cccc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN[C@H](CO)C(=O)O)c1,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456975,5.48399377
CHEMBL4780731,344,nM,O=C(c1cccc(CNCCO)c1)N1CCc2c(-c3ccccc3)cccc21,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22457000,6.463441557
CHEMBL4781005,5370,nM,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,IC50,=,CHEMBL4665770,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay,B,22402594,5.270025714
CHEMBL4781186,98.6,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NO)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777372,7.006123085
CHEMBL4781483,143.7,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967424,6.842543232
CHEMBL4781608,26.1,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)CCCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967409,7.583359493
CHEMBL4781642,25.2,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)CCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967423,7.598599459
CHEMBL4782470,89.6,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccccc1.Cl.Cl,IC50,=,CHEMBL4699660,Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay,B,22777371,7.04769199
CHEMBL4782871,8100,nM,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,IC50,=,CHEMBL4665770,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay,B,22402589,5.091514981
CHEMBL4782927,44790,nM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCNC(C)=O)cc1,IC50,=,CHEMBL4732116,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,22915370,4.348818938
CHEMBL4783457,135.2,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967425,6.869023308
CHEMBL4783611,117.6,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967411,6.929592678
CHEMBL4783955,101.9,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL4765316,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,22967408,6.991825816
CHEMBL4783983,38,nM,Cc1c(CNc2ccc(CN[C@H](CO)C(=O)O)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL4673285,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay,B,22435519,7.420216403
CHEMBL4784449,9,nM,CCCC[C@@H]1C(O)N(C)[C@H](CCCC)C(O)NC(CCCNC(=N)N)C(=O)N[C@@H](C(O)NCC(N)=O)CSCN[C@H](c2ccccc2)C(=O)N(C)[C@H](C)C(O)N[C@H](CC(N)=O)C(=O)N2CCC[C@@H]2C(=O)NC(Cc2c[nH]cn2)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N1C,IC50,=,CHEMBL4715910,Inhibition of PD-1/PDL1 (unknown origin) by HTRF assay,B,22855717,8.045757491
CHEMBL4784578,1059,nM,COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCC[C@@H]1C(=O)O,IC50,=,CHEMBL4680115,Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay,B,22456980,5.97510404
